Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
2024,420037,PRISMA HEALTH HILLCREST HOSPITAL,741 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,29681,GREENVILLE,0.98892,0.84816,0.909024,1.00731,0 out of 10,0 out of 9,0 out of 10
2024,420038,PRISMA HEALTH LAURENS COUNTY HOSPITAL,22725 HIGHWAY 76 EAST,CLINTON,SC,29325,LAURENS,0.98892,0.84816,1.01599,0.969721,2 out of 10,2 out of 9,2 out of 10
2024,420048,KERSHAWHEALTH,1315 ROBERTS STREET,CAMDEN,SC,29020,KERSHAW,0.98892,0.84816,0.976345,1.049902,0 out of 10,0 out of 9,0 out of 10
2024,420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,HORRY,0.98892,0.84816,0.936237,1.025689,0 out of 10,0 out of 9,0 out of 10
2024,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,FLORENCE,0.98892,0.84816,0.986775,1.023968,0 out of 10,0 out of 9,0 out of 10
2024,420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108,NEWBERRY,0.98892,0.84816,0.981949,0.964736,2 out of 10,1 out of 9,2 out of 10
2024,420055,MUSC HEALTH MARION MEDICAL CENTER,2829 E HWY 76,MULLINS,SC,29574,MARION,0.98892,0.84816,0.853511,1.005437,0 out of 10,0 out of 9,0 out of 10
2024,420065,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,2095 HENRY TECKLENBURG DRIVE,CHARLESTON,SC,29414,CHARLESTON,0.98892,0.84816,0.999216,0.964409,2 out of 10,2 out of 9,2 out of 10
2024,420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,955 RIBAUT RD,BEAUFORT,SC,29902,BEAUFORT,0.98892,0.84816,0.981175,0.999809,0 out of 10,0 out of 9,0 out of 10
2024,420070,PRISMA HEALTH TUOMEY HOSPITAL,129 N WASHINGTON ST,SUMTER,SC,29150,SUMTER,0.98892,0.84816,0.996866,1.031729,0 out of 10,0 out of 9,0 out of 10
2024,420071,SELF REGIONAL HEALTHCARE,1325 SPRING STREET,GREENWOOD,SC,29646,GREENWOOD,0.98892,0.84816,1.070428,1.040462,0 out of 10,1 out of 9,1 out of 10
2024,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,LEXINGTON,0.98892,0.84816,0.960023,0.990342,0 out of 10,0 out of 9,0 out of 10
2024,420078,PRISMA HEALTH GREENVILLE MEMORIAL HOSPITAL,701 GROVE ROAD,GREENVILLE,SC,29605,GREENVILLE,0.98892,0.84816,1.018481,1.054588,0 out of 10,0 out of 9,0 out of 10
2024,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,CHARLESTON,0.98892,0.84816,0.990409,1.008244,0 out of 10,0 out of 9,0 out of 10
2024,420080,HILTON HEAD REGIONAL MEDICAL CENTER,25 HOSPITAL CENTER BLVD,HILTON HEAD ISLAND,SC,29925,BEAUFORT,0.98892,0.84816,0.99292,0.976757,1 out of 10,1 out of 9,1 out of 10
2024,420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,AIKEN,0.98892,0.84816,0.992761,0.970721,2 out of 10,1 out of 9,2 out of 10
2024,420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,HORRY,0.98892,0.84816,0.92836,0.96069,2 out of 10,0 out of 9,2 out of 10
2024,420086,PRISMA HEALTH BAPTIST,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220,RICHLAND,0.98892,0.84816,0.990773,1.056486,0 out of 10,0 out of 9,0 out of 10
2024,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,CHARLESTON,0.98892,0.84816,1.006315,0.998884,0 out of 10,0 out of 9,0 out of 10
2024,420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,CHARLESTON,0.98892,0.84816,1.016538,1.019599,0 out of 10,0 out of 9,0 out of 10
2024,420091,MUSC HEALTH FLORENCE MEDICAL CENTER,805 PAMPLICO HWY BOX 100550,FLORENCE,SC,29505,FLORENCE,0.98892,0.84816,0.978661,1.041834,0 out of 10,0 out of 9,0 out of 10
2024,420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HWY 17,MURRELLS INLET,SC,29576,HORRY,0.98892,0.84816,0.992662,1.007523,0 out of 10,0 out of 9,0 out of 10
2024,420101,COASTAL CAROLINA HOSPITAL,1000 MEDICAL CENTER DRIVE,HARDEEVILLE,SC,29927,JASPER,0.98892,0.84816,1.104862,1.055409,0 out of 10,1 out of 9,1 out of 10
2024,420103,PELHAM MEDICAL CENTER,250 WESTMORELAND ROAD,GREER,SC,29651,GREENVILLE,0.98892,0.84816,1.021105,0.977973,1 out of 10,2 out of 9,2 out of 10
2024,420104,MOUNT PLEASANT HOSPITAL,3510 HIGHWAY 17 NORTH SUITE 140,MOUNT PLEASANT,SC,29466,CHARLESTON,0.98892,0.84816,0.95361,1.014968,0 out of 10,0 out of 9,0 out of 10
2024,420105,MCLEOD LORIS  HOSPITAL,3655 MITCHELL STREET,LORIS,SC,29569,HORRY,0.98892,0.84816,0.911508,0.997836,0 out of 10,0 out of 9,0 out of 10
2024,420106,PRISMA HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,LEXINGTON,0.98892,0.84816,0.943297,1.013916,0 out of 10,0 out of 9,0 out of 10
2024,420107,MCLEOD HEALTH CHERAW,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,CHESTERFIELD,0.98892,0.84816,0.902785,1.002866,0 out of 10,0 out of 9,0 out of 10
2024,420109,MCLEOD HEALTH CLARENDON,10 EAST HOSPITAL STREET,MANNING,SC,29102,CLARENDON,0.98892,0.84816,0.842586,0.910294,6 out of 10,0 out of 9,6 out of 10
2024,420110,ROPER ST FRANCIS HOSPITAL-BERKELEY INC,300  CALLEN BLVD,SUMMERVILLE,SC,29486,DORCHESTER,0.98892,0.84816,Not Available,1.023483,0 out of 10,Not Available,0 out of 10
2024,430005,"PRAIRIE LAKES HEALTHCARE SYSTEM, INC",401 9TH AVENUE NW  POST OFFICE BOX 1210,WATERTOWN,SD,57201,CODINGTON,0.98892,0.84816,0.965724,0.950078,3 out of 10,1 out of 9,3 out of 10
2024,430008,BROOKINGS HEALTH SYSTEM,300 22ND AVE,BROOKINGS,SD,57006,BROOKINGS,0.98892,0.84816,0.891752,0.894497,7 out of 10,0 out of 9,7 out of 10
2024,430012,AVERA SACRED HEART HOSPITAL,501 SUMMIT ST,YANKTON,SD,57078,YANKTON,0.98892,0.84816,0.941872,0.986648,1 out of 10,0 out of 9,1 out of 10
2024,430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,BROWN,0.98892,0.84816,0.953981,0.957626,3 out of 10,0 out of 9,3 out of 10
2024,430015,AVERA ST MARY'S HOSPITAL,801 E SIOUX,PIERRE,SD,57501,HUGHES,0.98892,0.84816,0.90553,0.911989,5 out of 10,0 out of 9,5 out of 10
2024,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,MINNEHAHA,0.98892,0.84816,0.985202,1.022336,0 out of 10,0 out of 9,0 out of 10
2024,430048,MONUMENT HEALTH SPEARFISH HOSPITAL,1440 N MAIN ST,SPEARFISH,SD,57783,LAWRENCE,0.98892,0.84816,0.989065,0.987075,1 out of 10,0 out of 9,1 out of 10
2024,430077,MONUMENT HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD,RAPID CITY,SD,57701,PENNINGTON,0.98892,0.84816,1.005033,1.00786,0 out of 10,0 out of 9,0 out of 10
2024,430095,AVERA HEART HOSPITAL OF SOUTH DAKOTA,4500 W 69TH ST,SIOUX FALLS,SD,57108,LINCOLN,0.98892,0.84816,1.02375,1.01942,0 out of 10,0 out of 9,0 out of 10
2024,430097,SANFORD MEDICAL CENTER ABERDEEN,2905 3RD AVE SE,ABERDEEN,SD,57402,BROWN,0.98892,0.84816,0.951477,0.930465,4 out of 10,2 out of 9,4 out of 10
2024,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,MADISON,0.98892,0.84816,1.0639,1.087658,0 out of 10,0 out of 9,0 out of 10
2024,440003,SUMNER REGIONAL MEDICAL CENTER,555 HARTSVILLE PIKE,GALLATIN,TN,37066,SUMNER,0.98892,0.84816,1.001681,1.007199,0 out of 10,0 out of 9,0 out of 10
2024,440006,TRISTAR SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,NASHVILLE,TN,37207,DAVIDSON,0.98892,0.84816,1.077984,1.084182,0 out of 10,0 out of 9,0 out of 10
2024,440007,UNITY MEDICAL CENTER,481 INTERSTATE DRIVE,MANCHESTER,TN,37355,COFFEE,0.98892,0.84816,1.064249,1.022223,0 out of 10,1 out of 9,1 out of 10
2024,440009,CUMBERLAND MEDICAL CENTER,421 S MAIN ST,CROSSVILLE,TN,38555,CUMBERLAND,0.98892,0.84816,0.956507,0.980421,1 out of 10,0 out of 9,1 out of 10
2024,440011,BLOUNT MEMORIAL HOSPITAL,907 E LAMAR ALEXANDER PARKWAY,MARYVILLE,TN,37804,BLOUNT,0.98892,0.84816,0.962577,0.938694,4 out of 10,2 out of 9,4 out of 10
2024,440012,WELLMONT BRISTOL REGIONAL MEDICAL CENTER,ONE MEDICAL PARK BLVD,BRISTOL,TN,37620,SULLIVAN,0.98892,0.84816,1.009814,1.001163,0 out of 10,0 out of 9,0 out of 10
2024,440015,"UNIVERSITY HEALTH SYSTEM, INC",1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,KNOX,0.98892,0.84816,0.96456,0.96613,2 out of 10,0 out of 9,2 out of 10
2024,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,SULLIVAN,0.98892,0.84816,1.034681,1.065203,0 out of 10,0 out of 9,0 out of 10
2024,440018,SYCAMORE SHOALS HOSPITAL,1501 WEST ELK AVENUE,ELIZABETHTON,TN,37643,CARTER,0.98892,0.84816,1.045612,1.125029,0 out of 10,0 out of 9,0 out of 10
2024,440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,1265 E COLLEGE ST,PULASKI,TN,38478,GILES,0.98892,0.84816,0.988916,0.954734,3 out of 10,2 out of 9,3 out of 10
2024,440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,WILLIAMSON,0.98892,0.84816,0.984331,0.946131,3 out of 10,2 out of 9,3 out of 10
2024,440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,908 W 4TH NORTH ST,MORRISTOWN,TN,37814,HAMBLEN,0.98892,0.84816,1.023331,1.023133,0 out of 10,0 out of 9,0 out of 10
2024,440031,ROANE MEDICAL CENTER,8045 ROANE MEDICAL CENTER DRIVE,HARRIMAN,TN,37748,ROANE,0.98892,0.84816,0.942714,0.906909,6 out of 10,3 out of 9,6 out of 10
2024,440033,LAFOLLETTE MEDICAL CENTER,923 EAST CENTRAL AVENUE,LA FOLLETTE,TN,37766,CAMPBELL,0.98892,0.84816,1.056158,1.082854,0 out of 10,0 out of 9,0 out of 10
2024,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,ANDERSON,0.98892,0.84816,0.934461,0.92881,4 out of 10,0 out of 9,4 out of 10
2024,440035,TENNOVA HEALTHCARE-CLARKSVILLE,651 DUNLOP LANE,CLARKSVILLE,TN,37040,MONTGOMERY,0.98892,0.84816,0.998806,1.007588,0 out of 10,0 out of 9,0 out of 10
2024,440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,DAVIDSON,0.98892,0.84816,0.991287,0.998768,0 out of 10,0 out of 9,0 out of 10
2024,440046,TRISTAR HORIZON MEDICAL CENTER,111 HIGHWAY 70 EAST,DICKSON,TN,37055,DICKSON,0.98892,0.84816,1.022918,0.982606,1 out of 10,2 out of 9,2 out of 10
2024,440050,GREENEVILLE COMMUNITY HOSPITAL,1420 TUSCULUM BOULEVARD,GREENEVILLE,TN,37745,GREENE,0.98892,0.84816,0.986865,0.939513,4 out of 10,3 out of 9,4 out of 10
2024,440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,RUTHERFORD,0.98892,0.84816,0.994142,0.990007,0 out of 10,0 out of 9,0 out of 10
2024,440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,110 HOSPITAL DRIVE,JEFFERSON CITY,TN,37760,JEFFERSON,0.98892,0.84816,0.949612,0.988258,1 out of 10,0 out of 9,1 out of 10
2024,440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,185 HOSPITAL ROAD,WINCHESTER,TN,37398,FRANKLIN,0.98892,0.84816,1.017335,0.997181,0 out of 10,1 out of 9,1 out of 10
2024,440059,COOKEVILLE REGIONAL MEDICAL CENTER,1 MEDICAL CENTER BOULEVARD,COOKEVILLE,TN,38501,PUTNAM,0.98892,0.84816,0.985533,0.971411,2 out of 10,1 out of 9,2 out of 10
2024,440061,VOLUNTEER COMMUNITY HOSPITAL,161 MOUNT PELIA RD,MARTIN,TN,38237,WEAKLEY,0.98892,0.84816,1.137671,1.195952,0 out of 10,0 out of 9,0 out of 10
2024,440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,WASHINGTON,0.98892,0.84816,1.030314,1.058001,0 out of 10,0 out of 9,0 out of 10
2024,440065,TRISTAR NORTHCREST MEDICAL CENTER,100 NORTHCREST DRIVE,SPRINGFIELD,TN,37172,ROBERTSON,0.98892,0.84816,1.089576,1.001361,0 out of 10,3 out of 9,3 out of 10
2024,440068,STARR REGIONAL MEDICAL CENTER ATHENS,1114 W MADISON AVE,ATHENS,TN,37371,MCMINN,0.98892,0.84816,0.950224,0.926705,4 out of 10,2 out of 9,4 out of 10
2024,440072,DYERSBURG REGIONAL MEDICAL CENTER,400 EAST TICKLE STREET,DYERSBURG,TN,38024,DYER,0.98892,0.84816,1.051296,1.044549,0 out of 10,0 out of 9,0 out of 10
2024,440081,LECONTE MEDICAL CENTER,742 MIDDLECREEK ROAD,SEVIERVILLE,TN,37862,SEVIER,0.98892,0.84816,0.939826,0.944321,3 out of 10,0 out of 9,3 out of 10
2024,440082,ASCENSION SAINT THOMAS HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,DAVIDSON,0.98892,0.84816,1.023266,1.029775,0 out of 10,0 out of 9,0 out of 10
2024,440084,SWEETWATER HOSPITAL ASSOCIATION,304 WRIGHT ST,SWEETWATER,TN,37874,MONROE,0.98892,0.84816,1.065919,1.021349,0 out of 10,2 out of 9,2 out of 10
2024,440091,"MEMORIAL HEALTHCARE SYSTEM, INC",2525 DESALES AVE,CHATTANOOGA,TN,37404,HAMILTON,0.98892,0.84816,0.965781,0.978125,1 out of 10,0 out of 9,1 out of 10
2024,440104,ERLANGER MEDICAL CENTER,975 E 3RD ST,CHATTANOOGA,TN,37403,HAMILTON,0.98892,0.84816,1.066137,1.058415,0 out of 10,0 out of 9,0 out of 10
2024,440110,FORT LOUDOUN MEDICAL CENTER,550 FORT LOUDON MEDICAL CENTER DR,LENOIR CITY,TN,37772,LOUDON,0.98892,0.84816,0.973994,0.940003,4 out of 10,2 out of 9,4 out of 10
2024,440120,PHYSICIANS REGIONAL MEDICAL CENTER,7565 DANNAHER WAY POWELL,POWELL,TN,37849,KNOX,0.98892,0.84816,0.949945,0.980261,1 out of 10,0 out of 9,1 out of 10
2024,440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 W CLINCH AVE,KNOXVILLE,TN,37916,KNOX,0.98892,0.84816,0.97901,0.967124,2 out of 10,0 out of 9,2 out of 10
2024,440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,"1201 BISHOP ST, PO BOX 310",UNION CITY,TN,38261,OBION,0.98892,0.84816,1.10893,1.091252,0 out of 10,0 out of 9,0 out of 10
2024,440131,BAPTIST MEMORIAL HOSPITAL TIPTON,1995 HIGHWAY 51 S,COVINGTON,TN,38019,TIPTON,0.98892,0.84816,0.952836,0.914161,5 out of 10,3 out of 9,5 out of 10
2024,440132,HENRY COUNTY MEDICAL CENTER,301 TYSON AV,PARIS,TN,38242,HENRY,0.98892,0.84816,1.005055,1.017866,0 out of 10,0 out of 9,0 out of 10
2024,440137,VANDERBILT BEDFORD HOSPITAL,2835 HWY 231 NORTH,SHELBYVILLE,TN,37160,BEDFORD,0.98892,0.84816,1.071845,1.036818,0 out of 10,1 out of 9,1 out of 10
2024,440144,VANDERBILT TULLAHOMA-HARTON HOSPITAL,1801 N JACKSON ST BOX 460,TULLAHOMA,TN,37388,COFFEE,0.98892,0.84816,1.032451,0.990078,0 out of 10,2 out of 9,2 out of 10
2024,440150,TRISTAR SUMMIT MEDICAL CENTER,5655 FRIST BLVD,HERMITAGE,TN,37076,DAVIDSON,0.98892,0.84816,0.991083,0.95961,2 out of 10,2 out of 9,2 out of 10
2024,440151,SAINT THOMAS RIVER PARK HOSPITAL,1559 SPARTA STREET,MCMINNVILLE,TN,37110,WARREN,0.98892,0.84816,1.052319,1.072951,0 out of 10,0 out of 9,0 out of 10
2024,440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,MEMPHIS,TN,38103,SHELBY,0.98892,0.84816,1.054743,1.112004,0 out of 10,0 out of 9,0 out of 10
2024,440153,TENNOVA HEALTHCARE - NEWPORT MEDICAL CENTER,435 2ND ST,NEWPORT,TN,37821,COCKE,0.98892,0.84816,0.997937,0.945397,3 out of 10,3 out of 9,3 out of 10
2024,440156,PARKRIDGE MEDICAL CENTER,2333 MCCALLIE AVE,CHATTANOOGA,TN,37404,HAMILTON,0.98892,0.84816,0.957786,0.974883,1 out of 10,0 out of 9,1 out of 10
2024,440161,TRISTAR CENTENNIAL MEDICAL CENTER,2300 PATTERSON STREET,NASHVILLE,TN,37203,DAVIDSON,0.98892,0.84816,1.00038,0.987987,1 out of 10,0 out of 9,1 out of 10
2024,440173,PARKWEST MEDICAL CENTER,9352 PARK WEST BLVD,KNOXVILLE,TN,37923,KNOX,0.98892,0.84816,0.948931,0.95051,3 out of 10,0 out of 9,3 out of 10
2024,440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,1607 SOUTH LOCUST AVENUE,LAWRENCEBURG,TN,38464,LAWRENCE,0.98892,0.84816,0.972279,1.062295,0 out of 10,0 out of 9,0 out of 10
2024,440176,INDIAN PATH COMMUNITY HOSPITAL,2000 BROOKSIDE DR,KINGSPORT,TN,37660,SULLIVAN,0.98892,0.84816,1.009259,1.030815,0 out of 10,0 out of 9,0 out of 10
2024,440183,ST FRANCIS HOSPITAL,5959 PARK AVE,MEMPHIS,TN,38119,SHELBY,0.98892,0.84816,1.032617,0.958281,2 out of 10,4 out of 9,4 out of 10
2024,440184,FRANKLIN WOODS COMMUNITY HOSPITAL,300 MED TECH PARKWAY,JOHNSON CITY,TN,37604,WASHINGTON,0.98892,0.84816,0.926212,0.950536,3 out of 10,0 out of 9,3 out of 10
2024,440185,TENNOVA HEALTH CARE-CLEVELAND,2305 CHAMBLISS AVE NW,CLEVELAND,TN,37311,BRADLEY,0.98892,0.84816,0.988503,0.976207,1 out of 10,0 out of 9,1 out of 10
2024,440187,LIVINGSTON REGIONAL HOSPITAL,315 OAK ST BOX 550,LIVINGSTON,TN,38570,OVERTON,0.98892,0.84816,1.027837,1.109111,0 out of 10,0 out of 9,0 out of 10
2024,440193,VANDERBILT WILSON COUNTY HOSPITAL,1411 BADDOUR PARKWAY,LEBANON,TN,37087,WILSON,0.98892,0.84816,1.055414,0.9791,1 out of 10,3 out of 9,3 out of 10
2024,440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,355 NEW SHACKLE ISLAND RD,HENDERSONVILLE,TN,37075,SUMNER,0.98892,0.84816,0.980698,0.947796,3 out of 10,2 out of 9,3 out of 10
2024,440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,391 WALLACE RD,NASHVILLE,TN,37211,DAVIDSON,0.98892,0.84816,1.008086,1.057591,0 out of 10,0 out of 9,0 out of 10
2024,440227,TRISTAR STONECREST MEDICAL CENTER,200 STONECREST BOULEVARD,SMYRNA,TN,37167,RUTHERFORD,0.98892,0.84816,0.967893,0.995282,0 out of 10,0 out of 9,0 out of 10
2024,440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,2986 KATE BOND RD,BARTLETT,TN,38133,SHELBY,0.98892,0.84816,1.026111,1.00375,0 out of 10,1 out of 9,1 out of 10
2024,450002,THE HOSPITALS OF PROVIDENCE - MEMORIAL CAMPUS,2001 N OREGON ST,EL PASO,TX,79902,EL PASO,0.98892,0.84816,1.012693,0.999601,0 out of 10,0 out of 9,0 out of 10
2024,450007,PETERSON REGIONAL MEDICAL CENTER,551 HILL COUNTRY DRIVE,KERRVILLE,TX,78028,KERR,0.98892,0.84816,1.006352,0.989447,0 out of 10,1 out of 9,1 out of 10
2024,450010,UNITED REGIONAL HEALTH CARE SYSTEM,1600 11TH STREET,WICHITA FALLS,TX,76301,WICHITA,0.98892,0.84816,1.101231,1.164263,0 out of 10,0 out of 9,0 out of 10
2024,450011,CHI ST JOSEPH HEALTH REGIONAL HOSPITAL,2801 FRANCISCAN DR,BRYAN,TX,77802,BRAZOS,0.98892,0.84816,1.065071,1.064946,0 out of 10,0 out of 9,0 out of 10
2024,450015,PARKLAND HEALTH & HOSPITAL SYSTEM,5200 HARRY HINES BLVD,DALLAS,TX,75235,DALLAS,0.98892,0.84816,0.911194,0.944853,3 out of 10,0 out of 9,3 out of 10
2024,450018,UNIVERSITY OF TEXAS MEDICAL BRANCH GALVESTON,301 UNIVERSITY BOULEVARD,GALVESTON,TX,77555,GALVESTON,0.98892,0.84816,1.048051,1.005559,0 out of 10,2 out of 9,2 out of 10
2024,450021,BAYLOR UNIVERSITY MEDICAL CENTER,3500 GASTON AVE,DALLAS,TX,75246,DALLAS,0.98892,0.84816,1.005837,1.002502,0 out of 10,0 out of 9,0 out of 10
2024,450023,CITIZENS MEDICAL CENTER,2701 HOSPITAL DRIVE,VICTORIA,TX,77901,VICTORIA,0.98892,0.84816,1.14218,1.16425,0 out of 10,0 out of 9,0 out of 10
2024,450024,UNIVERSITY MEDICAL CENTER OF EL PASO,4815 ALAMEDA AVE,EL PASO,TX,79905,EL PASO,0.98892,0.84816,1.09374,1.086642,0 out of 10,0 out of 9,0 out of 10
2024,450028,VALLEY BAPTIST MEDICAL CENTER- BROWNSVILLE,1040 W JEFFERSON ST,BROWNSVILLE,TX,78520,CAMERON,0.98892,0.84816,1.087595,1.148134,0 out of 10,0 out of 9,0 out of 10
2024,450029,LAREDO MEDICAL CENTER,1700 EAST SAUNDERS,LAREDO,TX,78044,WEBB,0.98892,0.84816,1.038503,1.006198,0 out of 10,1 out of 9,1 out of 10
2024,450032,CHRISTUS GOOD SHEPHERD MEDICAL CENTER,700 E MARSHALL AVE,LONGVIEW,TX,75601,GREGG,0.98892,0.84816,1.02483,1.044707,0 out of 10,0 out of 9,0 out of 10
2024,450033,VHS HARLINGEN HOSPITAL COMPANY LLC,2101 PEASE ST,HARLINGEN,TX,78550,CAMERON,0.98892,0.84816,1.022318,1.043208,0 out of 10,0 out of 9,0 out of 10
2024,450034,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH,2830 CALDER AVENUE,BEAUMONT,TX,77702,JEFFERSON,0.98892,0.84816,1.068449,1.081834,0 out of 10,0 out of 9,0 out of 10
2024,450035,ST JOSEPH MEDICAL CENTER,1401 ST. JOSEPH PARKWAY,HOUSTON,TX,77002,HARRIS,0.98892,0.84816,1.085413,1.02103,0 out of 10,2 out of 9,2 out of 10
2024,450039,JPS HEALTH NETWORK,1500 S MAIN ST,FORT WORTH,TX,76104,TARRANT,0.98892,0.84816,1.017948,1.047986,0 out of 10,0 out of 9,0 out of 10
2024,450040,COVENANT MEDICAL CENTER,3615 19TH STREET,LUBBOCK,TX,79410,LUBBOCK,0.98892,0.84816,1.070624,1.104393,0 out of 10,0 out of 9,0 out of 10
2024,450042,ASCENSION PROVIDENCE,6901 MEDICAL PARKWAY,WACO,TX,76712,MCLENNAN,0.98892,0.84816,1.015487,1.063251,0 out of 10,0 out of 9,0 out of 10
2024,450044,UT SOUTHWESTERN UNIVERSITY HOSPITAL - WILLIAM P. CLEMENTS JR.,6201 HARRY HINES BLVD,DALLAS,TX,75390,DALLAS,0.98892,0.84816,0.976229,1.001232,0 out of 10,0 out of 9,0 out of 10
2024,450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,600 ELIZABETH STREET,CORPUS CHRISTI,TX,78404,NUECES,0.98892,0.84816,1.11905,1.087517,0 out of 10,1 out of 9,1 out of 10
2024,450051,METHODIST DALLAS MEDICAL CENTER,1441 NORTH BECKLEY AVENUE,DALLAS,TX,75203,DALLAS,0.98892,0.84816,1.047233,1.018445,0 out of 10,1 out of 9,1 out of 10
2024,450054,BAYLOR SCOTT & WHITE MEDICAL CENTER - TEMPLE,2401 S  31ST ST,TEMPLE,TX,76508,BELL,0.98892,0.84816,0.945397,0.971811,2 out of 10,0 out of 9,2 out of 10
2024,450056,ASCENSION SETON MEDICAL CENTER AUSTIN,1201 W 38TH ST,AUSTIN,TX,78705,TRAVIS,0.98892,0.84816,1.036623,1.102893,0 out of 10,0 out of 9,0 out of 10
2024,450058,BAPTIST MEDICAL CENTER,111 DALLAS STREET,SAN ANTONIO,TX,78205,BEXAR,0.98892,0.84816,1.054596,1.051747,0 out of 10,0 out of 9,0 out of 10
2024,450064,TEXAS HEALTH ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL RD,ARLINGTON,TX,76012,TARRANT,0.98892,0.84816,1.042541,1.044559,0 out of 10,0 out of 9,0 out of 10
2024,450068,MEMORIAL HERMANN - TEXAS MEDICAL CENTER,6411 FANNIN,HOUSTON,TX,77030,HARRIS,0.98892,0.84816,1.023898,1.044298,0 out of 10,0 out of 9,0 out of 10
2024,450072,CHI ST LUKE'S HEALTH BRAZOSPORT,100 MEDICAL DRIVE,LAKE JACKSON,TX,77566,BRAZORIA,0.98892,0.84816,1.062454,1.086042,0 out of 10,0 out of 9,0 out of 10
2024,450079,BAYLOR SCOTT & WHITE MEDICAL CENTER AT IRVING,1901 N MACARTHUR BLVD,IRVING,TX,75061,DALLAS,0.98892,0.84816,1.01416,0.990712,0 out of 10,1 out of 9,1 out of 10
2024,450080,TITUS REGIONAL MEDICAL CENTER,2001 N JEFFERSON,MOUNT PLEASANT,TX,75455,TITUS,0.98892,0.84816,1.113905,1.028127,0 out of 10,3 out of 9,3 out of 10
2024,450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,1500 E HOUSTON HWY,BEEVILLE,TX,78102,BEE,0.98892,0.84816,1.073237,1.006857,0 out of 10,2 out of 9,2 out of 10
